product_code,product_name,variant_label,category,price_eur,description,available,sold_out,product_url
USW-Flex-XG,Flex 10 GbE,EU Version,Switching,285.00,"A compact, 5-port, Layer 2 switch that supports 10 GbE speeds and can be powered with PoE or a 5V USB-C adapter.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-utility/products/usw-flex-xg?variant=usw-flex-xg-eu
USW-Flex-XG,Flex 10 GbE,UK Version,Switching,285.00,"A compact, 5-port, Layer 2 switch that supports 10 GbE speeds and can be powered with PoE or a 5V USB-C adapter.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-utility/products/usw-flex-xg?variant=usw-flex-xg-uk
USW-Pro-HD-24,Pro HD 24,EU Version,Switching,570.00,"Professional-grade, Layer 3 Etherlighting™ switch with (2) 10 GbE, (22) 2.5 GbE, and (4) 10G SFP+ ports.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional-max-xg/products/usw-pro-hd-24?variant=usw-pro-hd-24-eu
USW-Pro-HD-24,Pro HD 24,UK Version,Switching,570.00,"Professional-grade, Layer 3 Etherlighting™ switch with (2) 10 GbE, (22) 2.5 GbE, and (4) 10G SFP+ ports.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional-max-xg/products/usw-pro-hd-24?variant=usw-pro-hd-24-uk
USW-Pro-Max-48,Pro Max 48,EU Version,Switching,634.00,"A 48-port, Layer 3 Etherlighting™ switch with 2.5 GbE.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional-max-xg/products/usw-pro-max-48?variant=usw-pro-max-48-eu
USW-Pro-Max-48,Pro Max 48,UK Version,Switching,634.00,"A 48-port, Layer 3 Etherlighting™ switch with 2.5 GbE.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional-max-xg/products/usw-pro-max-48?variant=usw-pro-max-48-uk
USW-Pro-Max-24,Pro Max 24,EU Version,Switching,428.00,"A 24-port, Layer 3 Etherlighting™ switch with 2.5 GbE.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional-max-xg/products/usw-pro-max-24?variant=usw-pro-max-24-eu
USW-Pro-Max-24,Pro Max 24,UK Version,Switching,428.00,"A 24-port, Layer 3 Etherlighting™ switch with 2.5 GbE.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional-max-xg/products/usw-pro-max-24?variant=usw-pro-max-24-uk
USW-Pro-48,Pro 48,EU Version,Switching,570.00,"A 48-port, Layer 3 switch supporting 10G SFP+ connections with fanless cooling.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional/products/usw-pro-48?variant=usw-pro-48-eu
USW-Pro-48,Pro 48,UK Version,Switching,570.00,"A 48-port, Layer 3 switch supporting 10G SFP+ connections with fanless cooling.",Oui,Non,https://eu.store.ui.com/eu/en/category/switching-professional/products/usw-pro-48?variant=usw-pro-48-uk
U7-Pro-XGS-B,U7 Pro XGS,Black,WiFi,284.00,Ceiling-mounted 8-stream WiFi 7 AP with dedicated spectral scanning radio and 10/5/2.5/1 GbE support.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/u7-pro-xgs?variant=u7-pro-xgs-b
U7-Pro-XGS,U7 Pro XGS,White,WiFi,284.00,Ceiling-mounted 8-stream WiFi 7 AP with dedicated spectral scanning radio and 10/5/2.5/1 GbE support.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/u7-pro-xgs?variant=u7-pro-xgs
U7-Pro-XG-B,U7 Pro XG,Black,WiFi,189.00,Ceiling-mounted 6-stream WiFi 7 AP with 10/5/2.5/1 GbE support.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/u7-pro-xg?variant=u7-pro-xg-b
U7-Pro-XG,U7 Pro XG,White,WiFi,189.00,Ceiling-mounted 6-stream WiFi 7 AP with 10/5/2.5/1 GbE support.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/u7-pro-xg?variant=u7-pro-xg
U7-Pro,U7 Pro,Single Unit,WiFi,169.00,"Ceiling-mounted WiFi 7 AP with 6 spatial streams and 6 GHz support for interference-free WiFi in demanding, large-scale environments.",Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/u7-pro?variant=u7-pro
U7-Pro-5,U7 Pro,5-Pack,WiFi,820.00,"Ceiling-mounted WiFi 7 AP with 6 spatial streams and 6 GHz support for interference-free WiFi in demanding, large-scale environments.",Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/u7-pro?variant=u7-pro-5
U6-Mesh,U6 Mesh,EU Version,WiFi,169.00,"Sleek, indoor/outdoor WiFi 6 AP with 6 spatial streams designed for mesh applications.",Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-outdoor/products/u6-mesh?variant=u6-mesh-eu
U6-Mesh,U6 Mesh,UK Version,WiFi,169.00,"Sleek, indoor/outdoor WiFi 6 AP with 6 spatial streams designed for mesh applications.",Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-outdoor/products/u6-mesh?variant=u6-mesh-uk
UAP-AC-M,AC Mesh,Single Unit,WiFi,94.00,"Compact, indoor/outdoor WiFi 5 AP with 4 spatial streams and optional external antenna support for directional coverage.",Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-outdoor/products/uap-ac-mesh?variant=uap-ac-m-eu
UAP-AC-M-5,AC Mesh,5-Pack,WiFi,450.00,"Compact, indoor/outdoor WiFi 5 AP with 4 spatial streams and optional external antenna support for directional coverage.",Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-outdoor/products/uap-ac-mesh?variant=uap-ac-m-5
UAP-AC-PRO,AC Pro,Single Unit,WiFi,142.00,Ceiling-mounted WiFi 5 AP with 6 spatial streams designed for large offices.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/uap-ac-pro?variant=uap-ac-pro-eu
UAP-AC-PRO-5,AC Pro,5-Pack,WiFi,672.00,Ceiling-mounted WiFi 5 AP with 6 spatial streams designed for large offices.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-flagship/products/uap-ac-pro?variant=uap-ac-pro-5
UDB-Pro,Device Bridge Pro,EU Version,WiFi,189.00,5 GHz wireless bridge with PoE output that connects at 5+ km distances or seamlessly uplinks to UniFi WiFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-bridging/products/udb-pro?variant=udb-pro-eu
UDB-Pro,Device Bridge Pro,UK Version,WiFi,189.00,5 GHz wireless bridge with PoE output that connects at 5+ km distances or seamlessly uplinks to UniFi WiFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-bridging/products/udb-pro?variant=udb-pro-uk
UBB-Single,Building Bridge,Single Unit,WiFi,264.00,60 GHz wireless point-to-point bridge with a 5 GHz backup radio.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-bridging/products/ubb?variant=ubb-single-eu
UBB,Building Bridge,2-Pack,WiFi,475.00,60 GHz wireless point-to-point bridge with a 5 GHz backup radio.,Oui,Non,https://eu.store.ui.com/eu/en/category/wifi-bridging/products/ubb?variant=ubb-eu
UVC-G6-Pro-Turret-B,G6 Pro Turret,Black,Cameras & NVR,430.00,"All-weather tamper-resistant 4K PoE+ camera with a Multi-TOPS AI engine, 2.36x optical zoom, and a large 1/1.2"" CMOS sensor for exceptional low-light clarity and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-pro-turret?variant=uvc-g6-pro-turret-b
UVC-G6-Pro-Turret-W,G6 Pro Turret,White,Cameras & NVR,430.00,"All-weather tamper-resistant 4K PoE+ camera with a Multi-TOPS AI engine, 2.36x optical zoom, and a large 1/1.2"" CMOS sensor for exceptional low-light clarity and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-pro-turret?variant=uvc-g6-pro-turret-w
UVC-G6-Pro-Dome-B,G6 Pro Dome,Black,Cameras & NVR,449.00,"All-weather vandal-proof 4K PoE+ camera with a Multi-TOPS AI engine, 2.36x optical zoom, and a large 1/1.2"" CMOS sensor for exceptional low-light clarity and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-pro-dome?variant=uvc-g6-pro-dome-b
UVC-G6-Pro-Dome-W,G6 Pro Dome,White,Cameras & NVR,449.00,"All-weather vandal-proof 4K PoE+ camera with a Multi-TOPS AI engine, 2.36x optical zoom, and a large 1/1.2"" CMOS sensor for exceptional low-light clarity and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-pro-dome?variant=uvc-g6-pro-dome-w
UVC-G6-Turret-B,G6 Turret,Black,Cameras & NVR,179.00,"All-weather, tamper-resistant 4K PoE camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and 3-axis manual adjustment for flexible installation.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-turret?variant=uvc-g6-turret-b
UVC-G6-Turret-W,G6 Turret,White,Cameras & NVR,179.00,"All-weather, tamper-resistant 4K PoE camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and 3-axis manual adjustment for flexible installation.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-turret?variant=uvc-g6-turret-w
UVC-G6-Dome-B,G6 Dome,Black,Cameras & NVR,250.00,"All-weather, vandal-proof 4K PoE camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and long-range IR night vision ideal for discreet installations in high-traffic areas.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-dome?variant=uvc-g6-dome-b
UVC-G6-Dome-W,G6 Dome,White,Cameras & NVR,250.00,"All-weather, vandal-proof 4K PoE camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and long-range IR night vision ideal for discreet installations in high-traffic areas.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-dome?variant=uvc-g6-dome-w
UVC-G6-Pro-360-B,G6 Pro 360,Black,Cameras & NVR,449.00,"All-weather, vandal-resistant 12MP PoE camera with panoramic 360° coverage, digital pan-tilt-zoom functionality, and smart IR functionality.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-pro-360?variant=uvc-g6-pro-360-b
UVC-G6-Pro-360-W,G6 Pro 360,White,Cameras & NVR,449.00,"All-weather, vandal-resistant 12MP PoE camera with panoramic 360° coverage, digital pan-tilt-zoom functionality, and smart IR functionality.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-pro-360?variant=uvc-g6-pro-360-w
UVC-G6-180-B,G6 180,Black,Cameras & NVR,269.00,"Indoor/outdoor dual sensor 16MP 20 FPS PoE+ camera, with a Multi-TOPS AI Engine and panoramic 180° coverage.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-180?variant=uvc-g6-180-b
UVC-G6-180-W,G6 180,White,Cameras & NVR,269.00,"Indoor/outdoor dual sensor 16MP 20 FPS PoE+ camera, with a Multi-TOPS AI Engine and panoramic 180° coverage.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g6-180?variant=uvc-g6-180-w
UVC-AI-MS-4-B,AI Multi Sensor 4,Black,Cameras & NVR,1619.00,"All-weather PoE++ 32MP multi-sensor camera featuring a Multi-TOPS AI engine, 2.33× optical zoom, 360° IR coverage, and four independently adjustable lenses for seamless wide-area and close-up monitoring.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-ms-4?variant=uvc-ai-ms-4-b
UVC-AI-MS-4-W,AI Multi Sensor 4,White,Cameras & NVR,1619.00,"All-weather PoE++ 32MP multi-sensor camera featuring a Multi-TOPS AI engine, 2.33× optical zoom, 360° IR coverage, and four independently adjustable lenses for seamless wide-area and close-up monitoring.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-ms-4?variant=uvc-ai-ms-4-w
UVC-G5-Turret-Ultra-B,G5 Turret Ultra,Black,Cameras & NVR,80.00,"Ultra-compact, tamper-resistant, and weatherproof 2K HD PoE camera with long-range night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g5-turret-ultra?variant=uvc-g5-turret-ultra-b
UVC-G5-Turret-Ultra,G5 Turret Ultra,White,Cameras & NVR,80.00,"Ultra-compact, tamper-resistant, and weatherproof 2K HD PoE camera with long-range night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g5-turret-ultra?variant=uvc-g5-turret-ultra
UVC-G6-Pro-Bullet-B,G6 Pro Bullet,Black,Cameras & NVR,430.00,"All-weather 4K PoE+ camera with a Multi-TOPS AI engine, 2.36x optical zoom, and a large 1/1.2"" CMOS sensor for exceptional low-light clarity and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-g6-pro-bullet?variant=uvc-g6-pro-bullet-b
UVC-G6-Pro-Bullet-W,G6 Pro Bullet,White,Cameras & NVR,430.00,"All-weather 4K PoE+ camera with a Multi-TOPS AI engine, 2.36x optical zoom, and a large 1/1.2"" CMOS sensor for exceptional low-light clarity and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-g6-pro-bullet?variant=uvc-g6-pro-bullet-w
UVC-G6-Bullet-B,G6 Bullet,Black,Cameras & NVR,179.00,"All-weather 4K PoE camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-g6-bullet?variant=uvc-g6-bullet-b
UVC-G6-Bullet-W,G6 Bullet,White,Cameras & NVR,179.00,"All-weather 4K PoE camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-g6-bullet?variant=uvc-g6-bullet-w
UVC-G6-INS-W,G6 Instant,EU Version,Cameras & NVR,160.00,"Plug-and-play, 4K WiFi-connected camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and two-way audio.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-compact/products/uvc-g6-ins?variant=uvc-g6-ins-w-eu
UVC-G6-INS-W,G6 Instant,UK Version,Cameras & NVR,160.00,"Plug-and-play, 4K WiFi-connected camera with a 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and two-way audio.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-compact/products/uvc-g6-ins?variant=uvc-g6-ins-w-uk
ENVR,Enterprise NVR,EU Version,Cameras & NVR,1829.00,"3U NVR with (16) 2.5/3.5” drive bays, supporting up to (70) 4K cameras or (210) Full HD cameras.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-nvr/products/envr?variant=envr-eu
ENVR,Enterprise NVR,UK Version,Cameras & NVR,1829.00,"3U NVR with (16) 2.5/3.5” drive bays, supporting up to (70) 4K cameras or (210) Full HD cameras.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-nvr/products/envr?variant=envr-uk
UVC-G6-PTZ-B,G6 PTZ,Black,Cameras & NVR,359.00,"All-weather, 4K dual-lens camera with 10x hybrid zoom, 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and ultra-low latency pan-tilt-zoom control for motion tracking.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-g6-ptz?variant=uvc-g6-ptz-b
UVC-G6-PTZ-W,G6 PTZ,White,Cameras & NVR,359.00,"All-weather, 4K dual-lens camera with 10x hybrid zoom, 1/1.8"" 8MP image sensor, Multi-TOPS AI Engine, and ultra-low latency pan-tilt-zoom control for motion tracking.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-g6-ptz?variant=uvc-g6-ptz-w
UVC-AI-PTZ-B,AI PTZ Industrial,Black,Cameras & NVR,1169.00,"Industrial-grade 4K PoE++ PTZ camera with enhanced AI capabilities, 22x optical zoom, and long-range adaptive IR LED night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-ai-ptz?variant=uvc-ai-ptz-b
UVC-AI-PTZ-W,AI PTZ Industrial,White,Cameras & NVR,1169.00,"Industrial-grade 4K PoE++ PTZ camera with enhanced AI capabilities, 22x optical zoom, and long-range adaptive IR LED night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-ai-ptz?variant=uvc-ai-ptz-w
UVC-AI-PTZ-Precision-B,AI PTZ Precision,Black,Cameras & NVR,1799.00,"Industrial-grade 4K PTZ camera with enhanced AI capabilities, 31× optical zoom, adaptive IR LED night vision, and LiDAR technology for faster autofocus.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-ai-ptz-precision?variant=uvc-ai-ptz-precision-b
UVC-AI-PTZ-Precision-W,AI PTZ Precision,White,Cameras & NVR,1799.00,"Industrial-grade 4K PTZ camera with enhanced AI capabilities, 31× optical zoom, adaptive IR LED night vision, and LiDAR technology for faster autofocus.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-ai-ptz-precision?variant=uvc-ai-ptz-precision-w
UVC-G5-PTZ-B,G5 PTZ,Black,Cameras & NVR,269.00,"Compact, all-weather camera with ultra-low latency pan-tilt-zoom control and versatile mounting options.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-g5-ptz?variant=uvc-g5-ptz-b
UVC-G5-PTZ,G5 PTZ,White,Cameras & NVR,269.00,"Compact, all-weather camera with ultra-low latency pan-tilt-zoom control and versatile mounting options.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-ptz/products/uvc-g5-ptz?variant=uvc-g5-ptz
UVC-AI-Turret-B,AI Turret,Black,Cameras & NVR,359.00,"All-weather, vandal-proof 4K PoE+ turret camera with enhanced AI capabilities and IR and visible LEDs for night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-turret?variant=uvc-ai-turret-b
UVC-AI-Turret-W,AI Turret,White,Cameras & NVR,359.00,"All-weather, vandal-proof 4K PoE+ turret camera with enhanced AI capabilities and IR and visible LEDs for night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-turret?variant=uvc-ai-turret-w
UVC-AI-Dome-B,AI Dome,Black,Cameras & NVR,359.00,"All-weather, vandal-proof 4K PoE dome camera with enhanced AI capabilities and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-dome?variant=uvc-ai-dome-b
UVC-AI-Dome-W,AI Dome,White,Cameras & NVR,359.00,"All-weather, vandal-proof 4K PoE dome camera with enhanced AI capabilities and long-range IR night vision.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-dome?variant=uvc-ai-dome-w
UVC-AI-360,AI 360,Black,Cameras & NVR,359.00,Indoor/outdoor 2K PoE camera with pan-tilt-zoom functionality that offers full 360° surveillance.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-360?variant=uvc-ai-360
UVC-AI-360-W,AI 360,White,Cameras & NVR,359.00,Indoor/outdoor 2K PoE camera with pan-tilt-zoom functionality that offers full 360° surveillance.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-ai-360?variant=uvc-ai-360-w
UVC-G5-Dome,G5 Dome,Single Unit,Cameras & NVR,160.00,Next-gen 2K HD PoE ceiling camera with enhanced dynamic range and low-light performance.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g5-dome?variant=uvc-g5-dome
UVC-G5-Dome-3,G5 Dome,3-Pack,Cameras & NVR,475.00,Next-gen 2K HD PoE ceiling camera with enhanced dynamic range and low-light performance.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g5-dome?variant=uvc-g5-dome-3
UVC-G5-Dome-Ultra-B,G5 Dome Ultra,Black,Cameras & NVR,80.00,Ultra-compact and tamper-resistant 2K HD PoE camera with night vision designed for low-profile indoor security.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g5-dome-ultra?variant=uvc-g5-dome-ultra-b
UVC-G5-Dome-Ultra,G5 Dome Ultra,White,Cameras & NVR,80.00,Ultra-compact and tamper-resistant 2K HD PoE camera with night vision designed for low-profile indoor security.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-dome-turret/products/uvc-g5-dome-ultra?variant=uvc-g5-dome-ultra
UVC-AI-Pro,AI Pro,Black,Cameras & NVR,449.00,"Indoor/outdoor 4K PoE camera with 3x optical zoom, long-range IR night vision, and enhanced AI detection capabilities.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-ai-pro?variant=uvc-ai-pro
UVC-AI-Pro-White,AI Pro,White,Cameras & NVR,449.00,"Indoor/outdoor 4K PoE camera with 3x optical zoom, long-range IR night vision, and enhanced AI detection capabilities.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-ai-pro?variant=uvc-ai-pro-white
UVC-G5-Bullet,G5 Bullet,Single Unit,Cameras & NVR,115.00,Next-gen indoor/outdoor 2K HD PoE Camera.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-g5-bullet?variant=uvc-g5-bullet
UVC-G5-Bullet-3,G5 Bullet,3-Pack,Cameras & NVR,325.00,Next-gen indoor/outdoor 2K HD PoE Camera.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-bullet/products/uvc-g5-bullet?variant=uvc-g5-bullet-3
USL-Entry,Entry Sensor,Single Unit,Cameras & NVR,35.00,SuperLink sensor with up to 6-year battery life for monitoring door and window open/closed status.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-superlink-sensors/products/usl-entry?variant=usl-entry-eu
USL-Entry-3,Entry Sensor,3-Pack,Cameras & NVR,89.00,SuperLink sensor with up to 6-year battery life for monitoring door and window open/closed status.,Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-superlink-sensors/products/usl-entry?variant=usl-entry-3-eu
USL-Motion,Motion Sensor,Single Unit,Cameras & NVR,44.00,"SuperLink motion sensor designed for versatile installation, delivering up to 6 years of battery life.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-superlink-sensors/products/usl-motion?variant=usl-motion-eu
USL-Motion-3,Motion Sensor,3-Pack,Cameras & NVR,115.00,"SuperLink motion sensor designed for versatile installation, delivering up to 6 years of battery life.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-superlink-sensors/products/usl-motion?variant=usl-motion-3-eu
UP-AI-Horn-Speaker-B,AI Horn Speaker,Black,Cameras & NVR,269.00,"All-weather PoE 120 dB horn speaker with advanced AI alert functionality and versatile wall, corner, and pole mounting options.",Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/up-ai-horn-speaker?variant=up-ai-horn-speaker-b
UP-AI-Horn-Speaker-W,AI Horn Speaker,White,Cameras & NVR,269.00,"All-weather PoE 120 dB horn speaker with advanced AI alert functionality and versatile wall, corner, and pole mounting options.",Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/up-ai-horn-speaker?variant=up-ai-horn-speaker-w
UP-Sense,All-In-One Sensor,Single Unit,Cameras & NVR,55.00,"A battery-powered smart sensor capable of detecting motion, lighting, and environmental changes.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-superlink-sensors/products/up-sense?variant=up-sense
UP-Sense-3,All-In-One Sensor,3-Pack,Cameras & NVR,150.00,"A battery-powered smart sensor capable of detecting motion, lighting, and environmental changes.",Oui,Non,https://eu.store.ui.com/eu/en/category/cameras-superlink-sensors/products/up-sense?variant=up-sense-3
UACC-Bullet-AB-B,Bullet Camera Angled Base,Black,Cameras & NVR,17.00,Bullet camera mounting accessory that enhances tilt angle by 22° to achieve an unrestricted viewing angle.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-bullet-ab?variant=uacc-bullet-ab-b
UACC-Bullet-AB-W,Bullet Camera Angled Base,White,Cameras & NVR,17.00,Bullet camera mounting accessory that enhances tilt angle by 22° to achieve an unrestricted viewing angle.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-bullet-ab?variant=uacc-bullet-ab-w
UACC-Camera-DM-B,Camera Dual Mount,Black,Cameras & NVR,55.00,"Tamper-resistant, back-to-back mount for two UniFi Bullet, Dome, or Turret cameras that supports flat surface installation and attachment to 1 1/2"" NPS threaded conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-camera-dm?variant=uacc-camera-dm-b
UACC-Camera-DM-W,Camera Dual Mount,White,Cameras & NVR,55.00,"Tamper-resistant, back-to-back mount for two UniFi Bullet, Dome, or Turret cameras that supports flat surface installation and attachment to 1 1/2"" NPS threaded conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-camera-dm?variant=uacc-camera-dm-w
UACC-GB-Plate-B,Gang Box Mounting Plate,Black,Cameras & NVR,35.00,A mounting plate designed to interface UniFi Protect cameras with multiple types of Gang Boxes and Junction Boxes.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-gb-plate?variant=uacc-gb-plate-b
UACC-GB-Plate-W,Gang Box Mounting Plate,White,Cameras & NVR,35.00,A mounting plate designed to interface UniFi Protect cameras with multiple types of Gang Boxes and Junction Boxes.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-gb-plate?variant=uacc-gb-plate-w
UACC-G6-180-FM-B,G6 180 Camera Flush Mount,Black,Cameras & NVR,26.00,G6 180 camera mounting accessory for recessed ceiling installation.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-g6-180-fm?variant=uacc-g6-180-fm-b
UACC-G6-180-FM-W,G6 180 Camera Flush Mount,White,Cameras & NVR,26.00,G6 180 camera mounting accessory for recessed ceiling installation.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-g6-180-fm?variant=uacc-g6-180-fm-w
UACC-G6-180-PM-B,G6 180 Camera Pendant Mount,Black,Cameras & NVR,26.00,Pendant mount for suspending the G6 180 Camera from ceilings or overhead structures.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-g6-180-pm?variant=uacc-g6-180-pm-b
UACC-G6-180-PM-W,G6 180 Camera Pendant Mount,White,Cameras & NVR,26.00,Pendant mount for suspending the G6 180 Camera from ceilings or overhead structures.,Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-g6-180-pm?variant=uacc-g6-180-pm-w
UACC-AI-MS-4-AM-B,AI Multi Sensor 4 Camera Arm Mount,Black,Cameras & NVR,179.00,"Versatile mounting kit enabling flat or angled installation of the AI Multi Sensor 4 camera via arm, pole, or corner mounts - ideal for various deployment environments.",Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-ai-ms-4-am?variant=uacc-ai-ms-4-am-b
UACC-AI-MS-4-AM-W,AI Multi Sensor 4 Camera Arm Mount,White,Cameras & NVR,179.00,"Versatile mounting kit enabling flat or angled installation of the AI Multi Sensor 4 camera via arm, pole, or corner mounts - ideal for various deployment environments.",Oui,Non,https://eu.store.ui.com/eu/en/category/camera-accessories/products/uacc-ai-ms-4-am?variant=uacc-ai-ms-4-am-w
